Provincia,Partido,Localidad,ADSL,Cablemódem,Dial Up,Fibra Óptica,4G,3G,Telefonía Fija,Wireless,Satelital
Buenos Aires,9 de Julio,Alfredo Demarchi (est. Facundo Quiroga),1,0,0,0,1,1,1,0,0
Buenos Aires,9 de Julio,Carlos María Naón,0,0,0,0,1,1,1,0,0
Buenos Aires,9 de Julio,Dudignac,0,0,1,0,1,1,1,1,0
Buenos Aires,9 de Julio,La Aurora (est. La Niña),0,0,0,0,1,0,0,0,0
Buenos Aires,9 de Julio,Manuel B. Gonnet (est. French),1,0,0,1,1,1,1,0,0
Buenos Aires,9 de Julio,Marcelino Ugarte (est. Dennehy),0,0,0,0,1,0,1,0,0
Buenos Aires,9 de Julio,Morea,0,0,0,0,0,0,1,1,0
Buenos Aires,9 de Julio,Norumbega,0,0,0,0,0,0,1,0,0
Buenos Aires,9 de Julio,Patricios,1,0,0,0,0,1,1,1,0
Buenos Aires,9 de Julio,Villa General Fournier (est. 9 de Julio Sud),0,0,0,1,1,1,1,1,0
Buenos Aires,Adolfo Alsina,Carhué,1,0,1,1,1,1,1,1,0
Buenos Aires,Adolfo Alsina,Colonia San Miguel Arcángel,0,0,0,1,1,0,1,0,0
Buenos Aires,Adolfo Alsina,Espartillar,0,0,0,0,1,0,0,0,0
Buenos Aires,Azul,Ariel,0,0,0,0,1,0,0,0,0
Buenos Aires,Azul,Azul,1,1,1,1,1,1,1,1,1
Buenos Aires,Azul,Cacharí,0,0,1,0,1,1,1,1,0
Buenos Aires,Azul,Chillar,0,0,0,0,1,1,1,1,1
Buenos Aires,Bahía Blanca,Bahía Blanca,1,1,1,1,1,1,1,1,1
Buenos Aires,Bahía Blanca,Cabildo,0,1,1,1,1,1,1,1,0
Buenos Aires,Bahía Blanca,General Daniel Cerri (est. General Cerri),1,1,1,1,1,1,1,1,0
Buenos Aires,Bahía Blanca,Grunbein,0,0,0,0,1,1,0,0,0
Buenos Aires,Bahía Blanca,Ingeniero White,0,0,0,1,1,1,0,0,1
Buenos Aires,General Pueyrredón,Chapadmalal,1,0,0,1,1,1,1,1,1
Buenos Aires,General Pueyrredón,El Marquesado,0,0,0,0,0,0,1,1,0
Buenos Aires,General Pueyrredón,Estacion Camet,0,0,0,0,1,1,0,0,0
Buenos Aires,General Pueyrredón,Estación Chapadmalal,1,0,0,1,1,1,0,1,0
Buenos Aires,General Pueyrredón,Mar del Plata,1,1,1,1,1,1,1,1,1
Buenos Aires,General Pueyrredón,Punta Mogotes,0,0,0,0,1,1,0,0,0
Buenos Aires,General Pueyrredón,Sierra de Los Padres,1,0,0,1,1,1,1,1,0
Buenos Aires,General Rodríguez,Barrio Ruta 24 Kilómetro 10,0,0,0,1,1,1,0,0,0
Buenos Aires,General Rodríguez,Country Club Bosque Real - Barrio Morabo,0,0,0,0,1,1,0,0,0
Buenos Aires,Pellegrini,Pellegrini,1,1,1,0,1,1,1,1,1
Buenos Aires,Pergamino,Acevedo,1,1,0,0,1,1,1,1,0
Buenos Aires,Pergamino,Fontezuela,1,0,0,1,0,0,1,1,0
Buenos Aires,Pergamino,Guerrico,0,1,0,0,1,1,0,1,1
Buenos Aires,Pergamino,Juan A. de La Peña,0,0,0,0,0,0,0,1,0
Buenos Aires,Pergamino,Juan Anchorena (est. Urquiza),1,0,0,1,1,1,1,1,0
Buenos Aires,Pergamino,La Violeta,1,0,0,0,1,1,1,0,0
Buenos Aires,Pergamino,Manuel Ocampo,0,0,0,1,1,1,1,1,0
Buenos Aires,Pergamino,Mariano Benítez,0,0,0,0,0,0,1,0,0
Buenos Aires,Pergamino,Mariano H. Alfonzo (est. San Patricio),0,0,0,0,1,1,0,0,1
Buenos Aires,Pergamino,Pergamino,1,1,1,1,1,1,1,1,1
Buenos Aires,Pergamino,Pinzón,0,0,0,0,0,0,0,1,0
CABA,Comuna 12,Villa Pueyrredon,1,1,1,1,1,1,1,1,1
Córdoba,San Javier,Villa de Las Rosas,0,0,0,0,1,1,0,1,0
Córdoba,San Javier,Villa Dolores,1,1,0,1,1,1,1,1,0
Córdoba,San Javier,Villa La Viña,0,0,0,0,0,0,0,1,0
Córdoba,San Justo,Alicia,0,1,0,1,1,1,1,0,1
Córdoba,San Justo,Altos de Chipión,0,0,0,1,1,1,1,0,1
Córdoba,San Justo,Arroyito,1,1,0,1,1,1,1,1,1
Córdoba,San Justo,Balnearia,0,0,0,0,1,1,1,0,0
Córdoba,San Justo,Brinkmann,1,0,0,1,1,1,1,0,0
Córdoba,San Justo,Colonia Anita,0,0,0,0,0,0,0,1,0
Córdoba,San Justo,Colonia Las Pichanas,0,0,0,0,0,0,0,1,0
Entre Ríos,Uruguay,Caseros,1,0,0,1,1,1,1,1,0
Entre Ríos,Uruguay,Colonia Elía,0,0,0,1,1,0,1,1,0
Entre Ríos,Uruguay,Concepción del Uruguay,1,1,1,1,1,1,1,1,0
Entre Ríos,Uruguay,Estancia San Pedro,0,0,0,0,0,0,0,1,0
Entre Ríos,Uruguay,Herrera,1,0,0,0,1,0,1,1,0
Entre Ríos,Uruguay,Las Moscas,0,0,0,1,1,0,1,1,0
Entre Ríos,Uruguay,Líbaros,0,0,0,0,0,0,1,1,0
Entre Ríos,Uruguay,Pronunciamiento,0,0,0,0,1,1,1,1,0
Entre Ríos,Uruguay,Rocamora,0,0,0,0,0,0,1,1,0
Entre Ríos,Uruguay,Santa Anita,0,0,0,1,1,0,1,1,0
Entre Ríos,Uruguay,Villa Mantero,1,0,0,1,1,1,1,1,1
Entre Ríos,Uruguay,Villa San Justo,0,0,0,1,1,1,1,1,0
Entre Ríos,Uruguay,Villa San Marcial (est. Gobernador Urquiza),0,0,0,0,1,1,1,1,0
Mendoza,Lavalle,El Vergel,0,0,0,0,0,0,0,1,0
Mendoza,Lavalle,Ingeniero Gustavo André,0,0,0,0,0,0,0,1,0
Mendoza,Lavalle,Jocolí,0,0,0,0,0,0,0,1,0
Mendoza,Lavalle,Jocolí Viejo,0,0,0,0,0,0,0,1,0
Mendoza,Lavalle,Villa Tulumaya,0,0,0,1,1,1,0,1,0
Mendoza,Luján de Cuyo,Agrelo,1,0,0,1,1,1,1,1,0
Mendoza,Luján de Cuyo,Barrio Adina I Y Ii,0,0,0,0,1,1,0,0,0
Mendoza,Luján de Cuyo,Barrio Perdriel Iv,0,0,0,1,1,0,0,1,0
Mendoza,Luján de Cuyo,Cacheuta,1,0,0,0,1,1,1,1,0
Mendoza,Luján de Cuyo,Carrodilla,0,0,0,1,1,1,0,1,0
Mendoza,Luján de Cuyo,Chacras de Coria,0,0,0,1,1,1,0,1,0
Mendoza,Luján de Cuyo,Costa Flores,0,0,0,1,1,1,0,1,0
Mendoza,Luján de Cuyo,El Carrizal,0,0,0,0,1,0,0,1,0
Mendoza,Luján de Cuyo,El Salto,0,0,0,0,0,0,1,1,0
Mendoza,Luján de Cuyo,La Puntilla,0,0,0,1,0,0,0,1,0
Mendoza,Rivadavia,Rivadavia,1,0,1,1,1,1,1,1,1
Mendoza,Rivadavia,Santa María de Oro,0,0,0,0,0,0,0,1,0
Mendoza,San Carlos,Barrio El Cepillo,0,0,0,0,0,0,0,1,0
Mendoza,San Carlos,Chilecito,0,0,0,0,1,1,0,1,0
Mendoza,San Carlos,Eugenio Bustos,1,0,0,0,1,1,1,1,0
Mendoza,San Carlos,La Consulta,1,0,0,0,1,1,1,1,1
Mendoza,San Carlos,Pareditas,0,0,0,1,1,1,1,1,0
Mendoza,San Carlos,San Carlos,0,1,0,0,1,1,0,1,0
Mendoza,San Martín,Alto Salvador,0,0,0,1,0,0,1,1,0
Mendoza,San Martín,Alto Verde,0,0,0,1,0,0,0,1,0
Mendoza,San Martín,Barrio Ntra. Sra. de Fátima,0,0,0,0,0,1,0,0,0
Mendoza,San Martín,Chapanay,0,0,1,1,1,1,1,1,0
Mendoza,San Martín,El Espino,0,0,0,0,0,0,0,1,0
Salta,La Caldera,La Caldera,0,0,0,1,1,1,1,1,1
Salta,La Caldera,Vaqueros,1,0,0,1,1,1,1,1,0
Salta,La Candelaria,El Jardín,0,0,0,1,1,0,1,0,1
Salta,La Candelaria,El Tala,0,0,0,1,1,1,1,1,1
Salta,La Candelaria,La Candelaria,0,0,0,1,1,0,1,0,0
Salta,La Poma,La Poma,0,0,0,1,0,0,0,1,0
Salta,La Viña,Ampascachi,0,0,0,0,0,0,0,1,0
Salta,La Viña,Cabra Corral,0,0,0,0,1,0,0,1,0
Salta,La Viña,Coronel Moldes,1,0,0,0,1,1,1,1,1
Salta,La Viña,La Viña,0,0,0,1,1,0,1,1,1
Salta,La Viña,Talapampa,0,0,0,0,0,0,0,1,0
Salta,Los Andes,Olacapato,0,0,0,1,0,0,1,1,1
Salta,Los Andes,San Antonio de Los Cobres,0,0,0,1,1,0,1,1,1
Salta,Los Andes,Santa Rosa de Los Pastos Grandes,0,0,0,1,0,0,0,1,1
Salta,Los Andes,Tolar Grande,0,0,0,1,1,0,1,1,1
Salta,Metán,El Galpón,1,0,0,1,1,1,1,0,1
Salta,Metán,El Tunal,0,0,0,1,1,0,0,0,1
Salta,Metán,Lumbreras,0,0,0,1,0,0,0,0,0
Salta,Metán,Metán Viejo,0,0,0,1,1,0,0,0,1
Salta,Metán,Río Piedras,1,0,0,1,1,1,1,0,1
Salta,Metán,San José de Metán,1,0,0,1,1,1,1,0,1
Salta,Metán,San José de Orquera,0,0,0,1,0,0,0,0,0
Salta,Molinos,La Puerta,0,0,0,0,0,0,1,0,0
Salta,Molinos,Molinos,1,0,0,1,1,0,1,1,0
Salta,Molinos,Seclantás,0,0,0,1,1,0,1,1,1
Salta,Orán,Aguas Blancas,0,0,0,0,1,0,1,1,1
Salta,Orán,Colonia Santa Rosa,0,1,0,0,1,1,1,1,1
Salta,Orán,El Tabacal,0,0,0,1,1,0,1,0,0
Santa Fe,Las Colonias,Nuevo Torino,1,0,0,0,1,0,0,1,0
Santa Fe,Las Colonias,Pilar,1,0,0,1,1,1,1,1,0
Santa Fe,Las Colonias,Progreso,0,0,0,0,1,1,1,1,0
Santa Fe,Las Colonias,Providencia,0,0,0,0,1,0,1,1,0
Santa Fe,Las Colonias,Sa Pereyra,1,0,0,0,0,0,1,1,0
Santa Fe,Las Colonias,San Agustín,0,0,0,0,1,1,1,1,0
Santa Fe,Las Colonias,San Carlos Centro,1,1,0,1,1,1,1,1,0
Santa Fe,Las Colonias,San Carlos Norte,0,1,0,1,1,0,1,1,0
Santa Fe,Las Colonias,San Carlos Sud,1,1,0,1,1,1,1,1,0
Santa Fe,Las Colonias,San Jerónimo del Sauce,0,0,0,1,1,1,1,1,0
Santa Fe,Las Colonias,San Jerónimo Norte,1,0,0,1,1,1,1,1,0
Santa Fe,Las Colonias,San Mariano,0,0,0,0,0,0,1,0,0
Córdoba,San Justo,Devoto,1,0,0,1,1,1,1,0,0
Córdoba,San Justo,El Arañado,0,1,0,0,1,1,1,1,1
Córdoba,San Justo,El Fortín,0,1,0,0,1,1,1,1,0
Córdoba,San Justo,El Fuertecito,0,0,0,0,1,0,1,1,0
Córdoba,San Justo,El Tío,1,1,0,1,1,1,1,0,0
Córdoba,San Justo,Estación Luxardo,0,0,0,0,1,1,0,1,0
Córdoba,San Justo,Freyre,1,1,0,1,1,1,1,1,0
Córdoba,San Justo,La Francia,1,0,0,1,1,1,1,1,0
Córdoba,San Justo,La Paquita,1,0,0,0,1,0,0,1,0
Córdoba,San Justo,La Tordilla,1,0,0,0,1,1,1,1,0
Córdoba,San Justo,Las Varas,0,0,0,1,1,1,1,0,0
Mendoza,Luján de Cuyo,Las Compuertas,1,0,1,0,1,0,1,1,0
Mendoza,Luján de Cuyo,Las Vegas,0,0,0,0,0,0,1,1,0
Mendoza,Luján de Cuyo,Los Manantiales,0,0,0,0,1,1,0,0,0
Mendoza,Luján de Cuyo,Luján de Cuyo,1,1,1,1,1,1,1,1,0
Mendoza,Luján de Cuyo,Mayor Drummond,0,0,0,1,1,1,0,1,0
Mendoza,Luján de Cuyo,Perdriel,1,0,1,1,0,1,1,1,0
Mendoza,Luján de Cuyo,Potrerillos,0,0,0,1,1,1,1,1,1
Mendoza,Luján de Cuyo,Ugarteche,0,0,0,1,1,1,1,1,0
Mendoza,Luján de Cuyo,Vistalba,0,0,0,1,1,1,0,1,0
Mendoza,Maipú,Barrancas,0,0,0,0,1,1,1,1,0
Mendoza,Maipú,Barrio Jesús de Nazaret,0,0,0,0,0,0,0,1,0
Buenos Aires,Adolfo Alsina,Esteban Agustín Gascón,0,0,0,1,0,0,1,0,0
Buenos Aires,Adolfo Alsina,Maza,0,0,0,1,1,1,1,1,1
Buenos Aires,Adolfo Alsina,Rivera,0,0,0,1,1,0,1,0,0
Buenos Aires,Adolfo Gonzales Chaves,Adolfo Gonzales Chaves (est. Chaves),1,0,1,1,1,1,1,1,0
Buenos Aires,Adolfo Gonzales Chaves,de La Garma,0,0,0,1,1,1,1,1,0
Buenos Aires,Adolfo Gonzales Chaves,Juan E. Barra,0,0,0,0,0,0,1,1,0
Buenos Aires,Adolfo Gonzales Chaves,Vásquez,0,0,0,0,1,1,1,1,0
Buenos Aires,Alberti,Alberti (est. Andrés Vaccarezza),1,0,1,1,1,1,1,1,0
Buenos Aires,Alberti,Mechita,1,0,0,0,1,1,0,0,0
Buenos Aires,Alberti,Pla,0,0,0,0,0,0,1,0,0
Buenos Aires,Alberti,Villa Grisolía (est. Achupallas),0,0,0,0,1,1,0,0,0
Buenos Aires,Cañuelas,Barrio Belgrano-máximo Paz,0,0,0,0,1,1,0,1,0
Buenos Aires,Cañuelas,Barrio El Taladro,0,0,0,1,1,0,0,0,0
Buenos Aires,Cañuelas,Cañuelas,1,1,1,1,1,1,1,1,1
Buenos Aires,Cañuelas,Gobernador Udaondo,0,0,0,1,1,0,0,1,0
Buenos Aires,Cañuelas,Máximo Paz,0,1,0,1,0,0,0,1,0
Buenos Aires,Cañuelas,Santa Rosa,0,0,0,0,1,1,0,1,1
Buenos Aires,Cañuelas,Uribelarrea,1,0,0,1,1,1,1,1,0
Buenos Aires,Cañuelas,Vicente Casares,1,0,1,0,1,1,1,1,0
Buenos Aires,Capitán Sarmiento,Capitán Sarmiento,1,1,0,1,1,1,1,1,0
Buenos Aires,Capitán Sarmiento,La Luisa,0,0,0,0,0,0,0,1,0
Buenos Aires,Carlos Casares,Bellocq,0,0,1,0,0,0,1,0,0
Buenos Aires,Carlos Casares,Cadret,0,0,0,0,0,0,1,1,0
Buenos Aires,Carmen de Areco,Pueblo Gouin,0,0,0,0,0,0,0,1,0
Buenos Aires,General Rodríguez,General Rodríguez,1,1,1,1,1,1,1,1,1
Buenos Aires,General San Martín,Barrio Parque General San Martin,0,0,1,1,1,0,1,1,0
Buenos Aires,General San Martín,Billinghurst,1,1,0,1,1,1,1,0,0
Buenos Aires,General San Martín,Ciudad del Libertador General San Martin,1,1,0,1,1,1,1,1,1
Buenos Aires,General San Martín,Ciudad Jardin El Libertador,0,1,0,0,1,1,1,0,0
Buenos Aires,General San Martín,Va Ma Irene de Los Remedios de Escalada,0,1,0,0,1,1,0,0,0
Buenos Aires,General San Martín,Villa Ayacucho,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa Ballester,1,1,1,1,1,1,1,1,0
Mendoza,Malargüe,Bardas Blancas,0,0,0,0,1,0,1,0,0
Buenos Aires,Pergamino,Rancagua,1,0,0,1,1,0,1,0,0
Buenos Aires,Pergamino,Villa Angélica (est. El Socorro),0,1,0,0,1,1,0,0,0
Buenos Aires,Pergamino,Villa San José,0,0,0,1,0,0,1,0,0
Buenos Aires,Pila,Casalins,0,0,0,0,0,1,0,1,0
Buenos Aires,Pila,Pila,0,0,1,1,1,1,1,1,0
Buenos Aires,Pilar,Barrio Parque Almirante Irizar (ap. Kilómetro 61),0,0,0,0,1,1,0,0,0
Buenos Aires,Pilar,Club de Campo Larena - Los Quinchos,0,0,0,0,1,0,0,0,0
Buenos Aires,Pilar,Country Club El Jagüel,0,0,0,0,1,1,0,0,0
Buenos Aires,Pilar,del Viso,1,1,0,1,1,1,1,1,0
Buenos Aires,Pilar,Fátima,1,1,0,1,1,1,1,1,0
Buenos Aires,Pilar,La Lonja,1,1,0,1,1,1,1,1,0
CABA,Comuna 12,Villa Urquiza,1,1,1,1,1,1,1,1,1
CABA,Comuna 13,Belgrano,1,1,1,1,1,1,1,1,1
Córdoba,San Justo,Colonia Marina,0,1,0,1,1,1,1,1,1
Córdoba,San Justo,Colonia Prosperidad,0,0,0,0,1,0,1,0,0
Córdoba,San Justo,Colonia San Bartolomé,0,0,0,0,1,0,1,1,0
Córdoba,San Justo,Colonia Vignaud,1,0,0,1,1,1,1,0,0
Buenos Aires,Alberti,Villa Ortiz (est. Coronel Mom),0,0,0,0,1,1,1,0,0
Buenos Aires,Almirante Brown,Adrogué,1,1,1,1,1,1,1,1,1
Buenos Aires,Almirante Brown,Burzaco,1,1,1,1,1,1,1,1,1
Buenos Aires,Almirante Brown,Claypole,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Don Orione,0,1,0,0,1,1,0,1,0
Buenos Aires,Almirante Brown,Glew,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Jose Mármol,0,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Longchamps,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Malvinas Argentinas,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Ministro Rivadavia,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,Rafael Calzada,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,San Francisco Solano,1,1,1,1,1,1,1,1,0
Buenos Aires,Almirante Brown,San Jose,1,1,1,1,1,1,1,1,1
Buenos Aires,General San Martín,Villa Juan Martín de Pueyrredon,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa Libertad,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa Lynch,1,1,0,1,1,1,1,0,0
Buenos Aires,General San Martín,Villa Maipu,1,1,0,1,1,1,1,1,0
Buenos Aires,General San Martín,Villa Marqués Alejandro María de Aguado,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa Parque Pres Figueroa Alcorta,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa Parque San Lorenzo,0,1,0,1,1,1,0,0,0
Buenos Aires,General San Martín,Villa San Andrés,1,1,0,1,1,1,1,1,0
Buenos Aires,General San Martín,Villa Yapeyú,0,1,0,1,1,1,0,0,0
Buenos Aires,General Viamonte,Baigorrita,1,0,0,0,1,0,1,1,0
Buenos Aires,General Villegas,Villa Saboya,0,0,0,0,1,0,1,0,0
Buenos Aires,General Villegas,Villa Sauze,0,0,0,0,0,0,1,0,0
Buenos Aires,Guaminí,Arroyo Venado,0,0,0,0,0,0,0,1,0
Buenos Aires,Guaminí,Casbas,0,0,1,0,1,1,1,1,0
Buenos Aires,Guaminí,Garré,0,0,0,1,1,0,1,0,0
Buenos Aires,Guaminí,Guaminí,0,0,0,1,1,1,1,1,0
Buenos Aires,Guaminí,Laguna Alsina (est. Bonifacio),1,0,0,1,0,0,1,1,0
Buenos Aires,Hipólito Yrigoyen,Henderson,1,0,1,0,1,1,1,1,0
Buenos Aires,Hurlingham,Hurlingham,1,1,1,1,1,1,1,1,0
Buenos Aires,La Plata,Los Hornos,0,1,0,1,1,1,0,1,0
Buenos Aires,La Plata,Manuel B Gonnet,0,1,0,1,1,1,1,0,0
Buenos Aires,La Plata,Ringuelet,0,1,0,1,1,1,1,0,0
Buenos Aires,La Plata,Rufino de Elizalde,0,0,0,0,1,1,0,0,0
Buenos Aires,La Plata,Ruta del Sol,1,0,0,1,1,1,1,0,0
Buenos Aires,La Plata,Tolosa,0,1,0,1,1,1,1,0,0
Buenos Aires,La Plata,Transradio,0,0,0,0,1,1,0,0,1
Buenos Aires,La Plata,Villa Elisa,0,1,0,1,1,1,1,1,0
Buenos Aires,La Plata,Villa Elvira,0,1,0,1,1,1,0,1,0
Buenos Aires,La Plata,Villa Garibaldi,0,0,0,0,0,0,0,1,0
Buenos Aires,Pilar,Villa Astolfi,0,1,0,1,1,1,0,1,0
Buenos Aires,Pilar,Villa Rosa,1,1,1,1,1,1,1,1,0
Buenos Aires,Pilar,Zelaya,1,1,0,0,1,1,1,1,0
Buenos Aires,Pinamar,Carilo,0,1,0,0,1,1,0,0,0
Buenos Aires,Pinamar,Ostende,0,0,0,0,1,1,0,0,0
Buenos Aires,Pinamar,Pinamar,1,1,0,1,1,1,1,0,1
Buenos Aires,Pinamar,Valeria del Mar,0,0,0,0,1,1,0,0,0
Buenos Aires,Presidente Perón,Barrio America Unida,0,0,0,0,1,1,0,0,0
Buenos Aires,Presidente Perón,Guernica,1,1,1,1,1,1,1,1,0
Buenos Aires,Puán,17 de Agosto,0,0,0,0,0,0,1,0,0
CABA,Comuna 13,Colegiales,1,1,1,1,1,1,1,1,1
Córdoba,San Justo,Las Varillas,1,0,0,1,1,1,1,0,1
Córdoba,San Justo,Marull,0,0,0,1,1,1,1,1,1
Córdoba,San Justo,Miramar,0,1,0,0,1,1,1,1,0
Córdoba,San Justo,Morteros,1,0,0,1,1,1,1,0,0
Córdoba,San Justo,Plaza Luxardo,0,0,0,0,0,0,0,1,0
Córdoba,San Justo,Plaza San Francisco,0,0,0,0,1,0,0,1,0
Córdoba,San Justo,Porteña,1,0,0,1,1,1,1,1,0
Córdoba,San Justo,Quebracho Herrado,0,0,0,0,0,0,1,1,0
Córdoba,San Justo,Sacanta,0,1,0,1,1,1,1,1,1
Córdoba,San Justo,San Francisco,1,1,0,1,1,1,1,1,0
Córdoba,Unión,Canals,1,0,0,1,1,1,1,1,0
Córdoba,Unión,Chilibroste,1,0,0,1,0,0,1,1,0
Córdoba,Unión,Cintra,1,0,0,1,0,1,1,1,1
Córdoba,Unión,Colonia Bismarck,0,1,0,0,0,0,1,1,0
Córdoba,Unión,Idiazabal,0,0,0,1,1,1,1,1,1
Córdoba,Unión,Justiniano Posse,0,0,0,1,1,1,1,1,0
Córdoba,Unión,Laborde,1,0,0,0,1,1,1,0,0
Córdoba,Unión,Monte Leña,0,0,0,0,1,1,1,0,0
Córdoba,Unión,Monte Maíz,1,1,0,1,1,1,1,0,0
Córdoba,Unión,Morrison,1,0,0,1,1,1,1,0,0
Mendoza,San Rafael,Goudge,0,1,0,0,1,1,1,1,0
Mendoza,San Rafael,Jaime Prats,0,0,0,0,0,0,1,1,0
Mendoza,San Rafael,La Llave Nueva,0,0,0,0,0,0,1,0,0
Mendoza,San Rafael,Las Malvinas,0,0,0,0,0,0,1,1,0
Mendoza,San Rafael,Los Reyunos,0,0,0,0,1,0,0,0,0
Mendoza,San Rafael,Monte Comán,0,0,0,1,1,1,1,1,0
Mendoza,San Rafael,Pobre Diablo,0,0,0,0,1,1,0,0,0
Mendoza,San Rafael,Punta del Agua,0,0,0,1,0,0,0,0,0
Mendoza,San Rafael,Rama Caída,0,0,0,0,1,1,1,1,0
Mendoza,San Rafael,Real del Padre,0,0,0,0,1,1,1,1,0
Mendoza,San Rafael,Salto de Las Rosas,0,0,1,0,1,1,1,1,0
Mendoza,San Rafael,San Rafael,1,1,1,1,1,1,1,1,0
Mendoza,San Rafael,Villa Atuel,0,0,0,0,1,1,1,1,0
Mendoza,San Rafael,Villa Atuel Norte,0,0,0,0,1,1,1,0,0
Mendoza,Santa Rosa,Barrio 12 de Octubre,0,0,0,1,1,0,0,0,0
Mendoza,Santa Rosa,Barrio María Auxiliadora,0,0,0,0,1,1,0,0,0
Mendoza,Santa Rosa,La Dormida,0,0,0,1,1,1,1,1,0
Mendoza,Santa Rosa,Las Catitas,0,0,0,0,1,1,1,1,0
Mendoza,Santa Rosa,Santa Rosa,0,0,0,1,0,0,1,1,0
Mendoza,Tunuyán,Campo Los Andes,0,1,0,0,0,0,0,0,0
Mendoza,Tunuyán,Colonia Las Rosas,0,0,0,0,1,1,1,1,0
Mendoza,Tunuyán,El Manzano,0,0,0,0,1,1,0,0,0
Mendoza,Tunuyán,Los Sauces,0,1,0,1,1,1,1,0,0
Mendoza,Tunuyán,Tunuyán,1,1,1,1,1,1,1,1,0
Mendoza,Tunuyán,Vista Flores,0,0,0,0,1,1,1,1,0
Mendoza,Tupungato,Cordón del Plata,0,0,0,0,1,1,1,1,0
Salta,Orán,Hipólito Yrigoyen,1,1,0,1,1,1,1,1,1
Salta,Orán,Pichanal,1,1,0,1,1,1,1,0,1
Salta,Orán,San Ramón de La Nueva Orán,1,0,0,1,1,1,1,0,1
Salta,Orán,Urundel,0,0,0,1,1,1,1,1,1
Salta,Rivadavia,Alto de La Sierra,0,0,0,1,0,0,0,1,0
Salta,Rivadavia,Capitán Juan Pagé,0,0,0,0,0,0,0,1,0
Salta,Rivadavia,Coronel Juan Solá,1,0,0,1,1,1,1,1,1
Salta,Rivadavia,La Unión,0,0,0,0,1,0,0,0,0
Salta,Rivadavia,Los Blancos,0,0,0,0,1,0,0,1,0
Salta,Rivadavia,Pluma de Pato,0,0,0,0,1,0,0,1,0
Salta,Rivadavia,Rivadavia,0,0,0,1,1,0,0,0,1
Salta,Rivadavia,Santa Victoria Este,1,0,0,1,1,0,1,1,1
Salta,Rosario de La Frontera,Antilla,0,0,0,1,1,0,0,0,1
Salta,Rosario de La Frontera,Copo Quile,0,0,0,1,1,0,0,0,0
Salta,Rosario de La Frontera,El Naranjo,0,0,0,1,1,1,0,0,1
Salta,Rosario de La Frontera,El Potrero,0,0,0,1,0,0,0,0,1
Salta,Rosario de La Frontera,Rosario de La Frontera,1,1,0,1,1,1,1,1,1
Salta,Rosario de Lerma,Campo Quijano,1,0,0,1,1,1,1,1,1
Salta,Rosario de Lerma,La Merced del Encón,0,0,0,1,1,1,0,1,0
Salta,Rosario de Lerma,La Silleta,1,0,0,1,0,0,1,1,1
Salta,Rosario de Lerma,Rosario de Lerma,1,1,0,1,1,1,1,1,1
Salta,San Carlos,Angastaco,0,0,0,1,1,0,0,1,0
Salta,San Carlos,Animaná,0,0,0,0,1,0,1,1,1
Santa Fe,9 de Julio,Logroño,1,0,0,0,1,1,1,1,0
Santa Fe,9 de Julio,Montefiore,0,0,0,0,0,0,1,1,1
Santa Fe,9 de Julio,Pozo Borrado,0,0,0,0,1,0,1,1,0
Santa Fe,9 de Julio,San Bernardo,0,0,0,0,0,0,1,1,0
Santa Fe,9 de Julio,Santa Margarita,0,0,0,0,1,0,1,1,1
Santa Fe,9 de Julio,Tostado,1,1,0,0,1,1,1,1,1
Santa Fe,9 de Julio,Villa Minetti,0,0,0,0,1,1,1,1,1
Santa Fe,Belgrano,Armstrong,1,0,0,1,1,1,1,1,0
Santa Fe,Belgrano,Bouquet,1,0,0,0,1,0,1,1,0
Santa Fe,Belgrano,Las Parejas,1,0,0,1,1,1,1,1,0
Santa Fe,Belgrano,Las Rosas,1,1,0,1,1,1,1,1,0
Santa Fe,Belgrano,Montes de Oca,1,0,0,1,1,0,1,1,1
Santa Fe,Belgrano,Tortugas,1,1,0,0,1,1,1,0,1
Santa Fe,Caseros,Arequito,1,1,0,0,1,1,1,0,0
Santa Fe,Caseros,Arteaga,1,1,0,0,1,1,1,1,0
Santa Fe,Caseros,Beravebú,0,0,0,0,1,1,1,1,0
Santa Fe,Caseros,Bigand,1,1,0,0,1,1,1,0,0
Santa Fe,Caseros,Casilda,1,1,0,1,1,1,1,1,0
Santa Fe,Caseros,Chabás,1,0,0,1,1,1,1,1,0
Santa Fe,Caseros,Chañar Ladeado,1,1,0,1,1,1,1,0,0
Salta,San Carlos,San Carlos,0,0,0,1,1,0,1,1,1
Salta,Santa Victoria,Acoyte,0,0,0,0,0,0,0,1,0
